frame_idx_global,session,row,phaseg_correct_red,phaseg_shuf_red,phaseg_fake5k_red,phaseg_fake25k_red,phaseg_fake70k_red,phaseg_fake100k_red,delta_red_shuf,delta_red_fake100k,binder_e2fp16_red,ae64f_correct_red,z_correct_mean,z_correct_p95,z_shuf_mean,z_shuf_p95,z_fake100k_mean,z_fake100k_p95,excess_shuf_mean,excess_shuf_p95,excess_shuf_red,excess_fake100k_mean,excess_fake100k_p95,excess_fake100k_red,has_real,has_shuf,has_fake5k,has_fake25k,has_fake70k,has_fake100k,has_binder,has_ae
9061,V10,3069,0.00195,0.06901,0.09353,0.06158,0.06075,0.05900,0.06706,0.05705,0.04773,0.02698,0.9754,2.9531,3.9935,13.9615,3.6799,13.1930,1.5475,4.0000,0.44049,1.4615,4.0000,0.41827,1,1,1,1,1,1,1,1
9062,V10,3070,0.00287,0.07823,0.09253,0.06293,0.05686,0.05499,0.07536,0.05212,0.06132,0.02100,0.9783,2.8286,4.1745,14.9899,3.5091,12.7375,1.5719,4.0000,0.44692,1.4039,4.0000,0.40438,1,1,1,1,1,1,1,1
9063,V10,3071,0.00144,0.07690,0.08999,0.06390,0.05703,0.05554,0.07546,0.05410,0.06199,0.02110,0.9505,2.8001,4.0965,14.7466,3.5988,12.8193,1.5251,4.0000,0.43441,1.4322,4.0000,0.41123,1,1,1,1,1,1,1,1
9064,V10,3072,0.00108,0.07581,0.08708,0.06694,0.06189,0.05859,0.07473,0.05752,0.05182,0.02116,0.9791,3.0325,4.1173,15.0003,3.6348,13.2235,1.5371,4.0000,0.43978,1.4302,4.0000,0.41119,1,1,1,1,1,1,1,1
9065,V10,3073,0.00124,0.06750,0.08183,0.05632,0.05149,0.04826,0.06626,0.04702,0.05597,0.01774,0.9441,2.8112,3.8872,13.9752,3.5055,12.1417,1.4875,4.0000,0.42362,1.4372,4.0000,0.41294,1,1,1,1,1,1,1,1
9066,V10,3074,0.00167,0.07349,0.09448,0.06588,0.06167,0.05835,0.07182,0.05668,0.05025,0.02348,0.9888,2.9621,4.1526,14.5362,3.6423,13.0789,1.6002,4.0000,0.46073,1.4360,4.0000,0.41189,1,1,1,1,1,1,1,1
9067,V10,3075,0.00197,0.08468,0.09058,0.06598,0.06270,0.05959,0.08270,0.05762,0.05699,0.01697,0.9799,2.9702,4.4720,15.7580,3.6223,13.2646,1.6817,4.0000,0.47992,1.4151,4.0000,0.40664,1,1,1,1,1,1,1,1
9068,V10,3076,0.00205,0.08091,0.08160,0.06057,0.05593,0.05235,0.07886,0.05029,0.04104,0.01774,0.9861,2.8994,4.1642,15.3347,3.5086,12.4911,1.5529,4.0000,0.44458,1.4061,4.0000,0.40489,1,1,1,1,1,1,1,1
9069,V10,3077,0.00226,0.08160,0.08248,0.05937,0.05806,0.05540,0.07935,0.05314,0.04860,0.01947,1.0028,3.0522,4.2826,15.1844,3.6717,12.8006,1.5879,4.0000,0.45007,1.4954,4.0000,0.43170,1,1,1,1,1,1,1,1
9070,V10,3078,0.00167,0.08124,0.09847,0.07432,0.06999,0.06649,0.07957,0.06482,0.04720,0.02808,1.0186,3.1228,4.2121,15.3363,3.7062,14.1311,1.5400,4.0000,0.43974,1.3690,4.0000,0.39042,1,1,1,1,1,1,1,1
9071,V10,3079,0.00244,0.08702,0.09627,0.06846,0.06348,0.06219,0.08457,0.05975,0.05463,0.02673,1.0029,3.0432,4.2997,16.0588,3.7494,13.4896,1.5221,4.0000,0.43306,1.4610,4.0000,0.41764,1,1,1,1,1,1,1,1
9072,V10,3080,0.00267,0.07414,0.09314,0.06270,0.06053,0.05727,0.07147,0.05461,0.04824,0.02163,1.0006,3.0032,4.0321,14.6354,3.5345,13.0442,1.4959,4.0000,0.42552,1.3601,4.0000,0.39158,1,1,1,1,1,1,1,1
9073,V10,3081,0.00344,0.07465,0.09764,0.06891,0.06350,0.06085,0.07121,0.05741,0.05160,0.02570,1.0269,3.1198,4.2092,14.4902,3.7041,13.3211,1.6188,4.0000,0.46232,1.4439,4.0000,0.41311,1,1,1,1,1,1,1,1
9074,V10,3082,0.00248,0.07528,0.08683,0.06160,0.05780,0.05422,0.07279,0.05174,0.05326,0.01845,0.9801,2.8799,4.1588,14.7784,3.4812,12.6325,1.5774,4.0000,0.45530,1.3829,4.0000,0.39754,1,1,1,1,1,1,1,1
9075,V10,3083,0.00248,0.08315,0.08134,0.05758,0.05566,0.05371,0.08067,0.05123,0.05103,0.02242,0.9993,2.9800,4.1672,15.1832,3.5454,12.6088,1.5383,4.0000,0.43919,1.4176,4.0000,0.40680,1,1,1,1,1,1,1,1
9076,V10,3084,0.00228,0.08588,0.08315,0.06165,0.05589,0.05194,0.08360,0.04966,0.05243,0.02527,0.9925,3.0044,4.3330,15.7267,3.5407,12.4364,1.5829,4.0000,0.44843,1.4260,4.0000,0.40969,1,1,1,1,1,1,1,1
9077,V10,3085,0.00287,0.07646,0.08811,0.06399,0.06401,0.05953,0.07359,0.05666,0.04905,0.02649,1.0102,3.1374,4.2286,15.0102,3.6680,13.2484,1.6029,4.0000,0.46008,1.4236,4.0000,0.40879,1,1,1,1,1,1,1,1
9078,V10,3086,0.00201,0.08610,0.08209,0.06118,0.05784,0.05695,0.08409,0.05493,0.05113,0.01569,0.9927,2.9598,4.2671,15.6878,3.6186,13.0143,1.5421,4.0000,0.43386,1.4383,4.0000,0.41406,1,1,1,1,1,1,1,1
9079,V10,3087,0.00191,0.08449,0.09035,0.06329,0.05971,0.05878,0.08258,0.05686,0.04928,0.02344,0.9883,3.0109,4.3427,15.6216,3.6751,13.0887,1.6085,4.0000,0.45762,1.4644,4.0000,0.42179,1,1,1,1,1,1,1,1
9080,V10,3088,0.00216,0.07312,0.09572,0.07343,0.06645,0.06242,0.07096,0.06026,0.05123,0.01935,1.0300,3.1631,4.1981,14.4402,3.7612,13.5016,1.5829,4.0000,0.45235,1.4637,4.0000,0.41783,1,1,1,1,1,1,1,1
9081,V10,3089,0.00149,0.07945,0.08913,0.06622,0.06401,0.06205,0.07796,0.06057,0.05798,0.01923,1.0021,3.0581,4.3244,15.2915,3.7809,13.4881,1.6362,4.0000,0.46965,1.4945,4.0000,0.43081,1,1,1,1,1,1,1,1
9082,V10,3090,0.00191,0.08413,0.08984,0.06167,0.06030,0.05837,0.08221,0.05646,0.06238,0.02386,1.0245,3.2563,4.4263,15.7975,3.6894,13.0489,1.6360,4.0000,0.47105,1.4448,4.0000,0.41386,1,1,1,1,1,1,1,1
9083,V10,3091,0.00277,0.07190,0.09100,0.06171,0.05461,0.05048,0.06913,0.04771,0.05603,0.02340,0.9899,2.9719,4.0841,14.3186,3.4720,12.3330,1.5567,4.0000,0.44800,1.3939,4.0000,0.40007,1,1,1,1,1,1,1,1
9084,V10,3092,0.00169,0.07971,0.09367,0.06659,0.06071,0.05721,0.07802,0.05552,0.05471,0.01735,0.9950,3.0412,4.1718,15.1777,3.6595,13.0424,1.5292,4.0000,0.43884,1.4451,4.0000,0.41374,1,1,1,1,1,1,1,1
9085,V10,3093,0.00289,0.08567,0.07859,0.05556,0.05192,0.04930,0.08278,0.04641,0.04626,0.02279,0.9992,3.0570,4.4570,15.8573,3.5338,12.2061,1.6220,4.0000,0.46204,1.4345,4.0000,0.41292,1,1,1,1,1,1,1,1
9086,V10,3094,0.00224,0.07359,0.08622,0.05898,0.05603,0.05528,0.07135,0.05304,0.04917,0.01788,0.9938,2.9508,4.0488,14.4570,3.5545,12.8015,1.5302,4.0000,0.43998,1.4009,4.0000,0.40186,1,1,1,1,1,1,1,1
9087,V10,3095,0.00161,0.07216,0.10187,0.07196,0.06598,0.06158,0.07056,0.05998,0.04885,0.02110,0.9988,2.9852,4.0000,14.5190,3.6724,13.5263,1.4692,4.0000,0.41661,1.4213,4.0000,0.40902,1,1,1,1,1,1,1,1
9088,V10,3096,0.00181,0.07819,0.09111,0.06443,0.06368,0.06051,0.07638,0.05870,0.04291,0.01939,1.0067,3.0739,4.2388,14.9156,3.7464,13.2523,1.5919,4.0000,0.45457,1.4748,4.0000,0.42163,1,1,1,1,1,1,1,1
9089,V10,3097,0.00218,0.06932,0.09027,0.06380,0.06059,0.05870,0.06714,0.05652,0.06022,0.02016,1.0044,3.0562,3.9989,14.1091,3.6865,13.1552,1.5250,4.0000,0.43980,1.4614,4.0000,0.41779,1,1,1,1,1,1,1,1
9090,V10,3098,0.00220,0.07308,0.08559,0.06256,0.05806,0.05499,0.07088,0.05280,0.04968,0.01955,0.9958,2.9562,4.0727,14.5734,3.6057,12.7607,1.5325,4.0000,0.43508,1.4344,4.0000,0.41221,1,1,1,1,1,1,1,1
9091,V10,3099,0.00262,0.07395,0.08348,0.05918,0.05385,0.04995,0.07133,0.04732,0.05658,0.02207,0.9915,2.8664,3.9866,14.3973,3.4433,12.2816,1.4749,4.0000,0.41856,1.3773,4.0000,0.39860,1,1,1,1,1,1,1,1
9092,V10,3100,0.00087,0.07576,0.08567,0.06010,0.05731,0.05699,0.07489,0.05611,0.05676,0.01817,0.9527,2.9065,4.1095,14.5264,3.5297,12.9226,1.5568,4.0000,0.44169,1.3990,4.0000,0.39779,1,1,1,1,1,1,1,1
9093,V10,3101,0.00195,0.07039,0.09115,0.06382,0.05943,0.05684,0.06844,0.05489,0.05448,0.02753,0.9600,2.8297,3.9852,14.2967,3.5875,12.9948,1.5375,4.0000,0.44250,1.4250,4.0000,0.41016,1,1,1,1,1,1,1,1
9094,V10,3102,0.00175,0.08647,0.08486,0.06407,0.05750,0.05436,0.08472,0.05261,0.05581,0.02250,0.9892,2.9595,4.3182,15.5672,3.5232,12.7177,1.5787,4.0000,0.44948,1.4325,4.0000,0.41187,1,1,1,1,1,1,1,1
9095,V10,3103,0.00222,0.07674,0.08936,0.06032,0.05023,0.04964,0.07452,0.04742,0.06763,0.02555,1.0513,3.2762,4.1736,14.6327,3.4812,12.2525,1.5599,4.0000,0.44794,1.4243,4.0000,0.41052,1,1,1,1,1,1,1,1
9096,V10,3104,0.00165,0.07764,0.09196,0.06315,0.05870,0.05481,0.07599,0.05316,0.05986,0.03212,1.0359,3.2235,4.1103,15.0461,3.6003,12.8563,1.4788,4.0000,0.41783,1.4506,4.0000,0.42043,1,1,1,1,1,1,1,1
9097,V10,3105,0.00110,0.06968,0.08626,0.05703,0.05485,0.05160,0.06858,0.05050,0.04384,0.01721,0.9533,2.8461,4.0304,14.3157,3.5985,12.4421,1.5315,4.0000,0.43978,1.4858,4.0000,0.42904,1,1,1,1,1,1,1,1
9098,V10,3106,0.00165,0.07668,0.08219,0.06079,0.06042,0.05813,0.07503,0.05648,0.05747,0.03330,1.0111,3.0777,4.1831,14.8952,3.7629,13.0540,1.5395,4.0000,0.43850,1.5054,4.0000,0.43435,1,1,1,1,1,1,1,1
9099,V10,3107,0.00165,0.06885,0.09194,0.06537,0.05967,0.05442,0.06720,0.05278,0.06228,0.02647,1.0453,3.3250,4.2374,13.9042,3.6177,12.7297,1.6805,4.0000,0.48531,1.4591,4.0000,0.41842,1,1,1,1,1,1,1,1
9100,V10,3108,0.00181,0.06797,0.09792,0.06401,0.05678,0.05318,0.06616,0.05137,0.06396,0.02775,1.0501,3.3477,4.0697,14.2337,3.6068,12.6005,1.5307,4.0000,0.43919,1.4499,4.0000,0.41663,1,1,1,1,1,1,1,1
9101,V10,3109,0.00191,0.06881,0.08702,0.06567,0.06584,0.06315,0.06689,0.06124,0.06303,0.03524,1.0585,3.3389,4.1410,14.0189,3.8436,13.6496,1.6010,4.0000,0.46238,1.4939,4.0000,0.42993,1,1,1,1,1,1,1,1
9102,V10,3110,0.00100,0.07410,0.08687,0.05941,0.05703,0.05402,0.07310,0.05302,0.05025,0.03174,0.9965,3.1060,4.1867,14.4938,3.7013,12.6834,1.5617,4.0000,0.44560,1.5220,4.0000,0.44084,1,1,1,1,1,1,1,1
9103,V10,3111,0.00122,0.07208,0.08230,0.05556,0.05369,0.05304,0.07086,0.05182,0.05497,0.02822,1.0481,3.2912,4.1665,14.2012,3.5540,12.5619,1.5633,4.0000,0.44700,1.4285,4.0000,0.41032,1,1,1,1,1,1,1,1
9104,V10,3112,0.00081,0.07330,0.08134,0.05890,0.05790,0.05599,0.07249,0.05518,0.05727,0.01538,1.0106,3.1286,4.1896,14.3970,3.6094,12.8546,1.5738,4.0000,0.44869,1.4474,4.0000,0.42031,1,1,1,1,1,1,1,1
9105,V10,3113,0.00118,0.08004,0.08632,0.06026,0.05534,0.05400,0.07886,0.05282,0.06437,0.02871,1.0058,3.1155,4.2766,14.7629,3.6177,12.6444,1.5940,4.0000,0.45536,1.4540,4.0000,0.41972,1,1,1,1,1,1,1,1
9106,V10,3114,0.00149,0.07762,0.08990,0.06059,0.05969,0.05691,0.07613,0.05542,0.05680,0.02140,0.9918,3.0322,4.2422,14.9290,3.6432,13.0307,1.5636,4.0000,0.44586,1.4599,4.0000,0.42157,1,1,1,1,1,1,1,1
9107,V10,3115,0.00065,0.07686,0.09261,0.06315,0.05528,0.04895,0.07621,0.04830,0.06449,0.02244,1.0086,3.0728,4.0467,14.8787,3.4566,12.1782,1.4629,4.0000,0.41243,1.3930,4.0000,0.40458,1,1,1,1,1,1,1,1
9108,V10,3116,0.00047,0.07275,0.08105,0.05611,0.05035,0.05037,0.07229,0.04991,0.05931,0.01506,0.9971,3.0387,4.0837,14.4077,3.5637,12.3165,1.5021,4.0000,0.42580,1.4531,4.0000,0.41785,1,1,1,1,1,1,1,1
9109,V10,3117,0.00157,0.07670,0.07819,0.05644,0.05450,0.05229,0.07513,0.05072,0.07210,0.02730,1.0308,3.2728,4.1337,14.7623,3.5247,12.5025,1.5214,4.0000,0.43569,1.4087,4.0000,0.40881,1,1,1,1,1,1,1,1
9110,V10,3118,0.00114,0.07428,0.07520,0.05467,0.05033,0.04791,0.07314,0.04677,0.05483,0.02769,1.0290,3.2408,4.2476,14.4116,3.4618,12.0721,1.6214,4.0000,0.46495,1.4186,4.0000,0.41351,1,1,1,1,1,1,1,1
9111,V10,3119,0.00051,0.07210,0.08160,0.05597,0.05292,0.05007,0.07159,0.04956,0.05815,0.01880,0.9694,3.0082,4.1477,14.3145,3.6052,12.2975,1.5798,4.0000,0.45209,1.4925,4.0000,0.43075,1,1,1,1,1,1,1,1
9112,V10,3120,0.00028,0.06812,0.09218,0.06559,0.06077,0.05920,0.06783,0.05892,0.05334,0.02535,0.9843,3.0534,4.0866,13.8920,3.7167,13.2229,1.5609,4.0000,0.44629,1.4814,4.0000,0.42601,1,1,1,1,1,1,1,1
9113,V10,3121,0.00136,0.07719,0.08356,0.05868,0.05945,0.05898,0.07583,0.05762,0.05644,0.01760,1.0167,3.0832,4.2894,14.6799,3.6607,13.0842,1.6448,4.0000,0.47329,1.4544,4.0000,0.41671,1,1,1,1,1,1,1,1
9114,V10,3122,0.00144,0.07607,0.07572,0.05530,0.05249,0.04970,0.07463,0.04826,0.05910,0.01961,1.0049,3.0814,4.1863,14.6879,3.5244,12.2620,1.5469,4.0000,0.43892,1.4349,4.0000,0.41372,1,1,1,1,1,1,1,1
9115,V10,3123,0.00083,0.07520,0.08203,0.05737,0.05349,0.05084,0.07436,0.05001,0.04631,0.01855,1.0198,3.1974,4.3008,14.8070,3.5890,12.3822,1.6222,4.0000,0.46977,1.4545,4.0000,0.41958,1,1,1,1,1,1,1,1
9116,V10,3124,0.00114,0.07241,0.09977,0.07033,0.06576,0.06392,0.07127,0.06278,0.05149,0.01341,0.9924,3.0185,4.0865,14.5307,3.7585,13.6444,1.4947,4.0000,0.42338,1.4694,4.0000,0.42306,1,1,1,1,1,1,1,1
9117,V10,3125,0.00177,0.06547,0.09298,0.06396,0.06018,0.05644,0.06370,0.05467,0.04785,0.02087,1.0289,3.1669,4.0740,13.7110,3.6434,12.9563,1.5740,4.0000,0.45042,1.4451,4.0000,0.41319,1,1,1,1,1,1,1,1
9118,V10,3126,0.00216,0.08577,0.08197,0.06128,0.05996,0.05719,0.08362,0.05503,0.06905,0.02380,1.0566,3.2240,4.4106,15.9110,3.6003,12.9560,1.5709,4.0000,0.44649,1.4232,4.0000,0.41040,1,1,1,1,1,1,1,1
9119,V10,3127,0.00159,0.07172,0.08209,0.06055,0.05568,0.05707,0.07013,0.05548,0.05784,0.02354,1.0704,3.3413,4.1919,14.4406,3.6641,12.9954,1.5424,4.0000,0.43911,1.4467,4.0000,0.41947,1,1,1,1,1,1,1,1
9120,V10,3128,0.00173,0.07808,0.08870,0.06136,0.05717,0.05680,0.07635,0.05507,0.05868,0.03029,1.0432,3.2091,4.2088,14.8506,3.5903,12.8912,1.5526,4.0000,0.44493,1.4182,4.0000,0.40889,1,1,1,1,1,1,1,1
9121,V10,3129,0.00087,0.08834,0.08879,0.06598,0.05794,0.05634,0.08746,0.05546,0.06036,0.02199,1.0222,3.1954,4.4343,15.7497,3.6843,12.9115,1.6075,4.0000,0.45787,1.4718,4.0000,0.42218,1,1,1,1,1,1,1,1
9122,V10,3130,0.00100,0.07794,0.08335,0.05843,0.05684,0.05353,0.07694,0.05253,0.05375,0.02452,1.0246,3.2429,4.2273,15.0041,3.5993,12.6616,1.5672,4.0000,0.44716,1.4486,4.0000,0.41901,1,1,1,1,1,1,1,1
9123,V10,3131,0.00098,0.07387,0.08128,0.05723,0.05554,0.05255,0.07290,0.05157,0.06651,0.01953,1.0157,3.1187,4.2846,14.4294,3.6103,12.5395,1.6242,4.0000,0.46920,1.4700,4.0000,0.42753,1,1,1,1,1,1,1,1
9124,V10,3132,0.00228,0.06702,0.08232,0.05729,0.05320,0.04773,0.06474,0.04545,0.06116,0.02429,1.0397,3.1931,4.1475,13.9275,3.5382,12.0458,1.6077,4.0000,0.46320,1.4446,4.0000,0.41941,1,1,1,1,1,1,1,1
9125,V10,3133,0.00212,0.08211,0.10358,0.07406,0.06712,0.06702,0.08000,0.06490,0.06069,0.02728,1.0605,3.2403,4.3560,15.2482,3.8709,13.8495,1.5959,4.0000,0.45555,1.5035,4.0000,0.43054,1,1,1,1,1,1,1,1
9126,V10,3134,0.00094,0.07953,0.08887,0.06152,0.05558,0.05686,0.07859,0.05593,0.07011,0.02531,1.0215,3.1172,4.2045,15.1351,3.5780,12.9338,1.5291,4.0000,0.43642,1.4086,4.0000,0.40649,1,1,1,1,1,1,1,1
9127,V10,3135,0.00130,0.08156,0.08689,0.06519,0.06183,0.05937,0.08026,0.05806,0.06386,0.03113,1.0361,3.2184,4.2573,15.3502,3.7155,13.2821,1.5148,4.0000,0.42912,1.4644,4.0000,0.42236,1,1,1,1,1,1,1,1
9128,V10,3136,0.00094,0.07749,0.07412,0.05078,0.05241,0.04934,0.07656,0.04840,0.06889,0.02808,1.0202,3.2125,4.1615,14.8958,3.5916,12.2245,1.4922,4.0000,0.42316,1.4654,4.0000,0.42491,1,1,1,1,1,1,1,1
9129,V10,3137,0.00142,0.08496,0.08706,0.06272,0.05597,0.05318,0.08354,0.05176,0.06732,0.02317,0.9976,3.1078,4.3148,15.4828,3.6810,12.5592,1.5846,4.0000,0.45219,1.4900,4.0000,0.43146,1,1,1,1,1,1,1,1
9130,V10,3138,0.00094,0.07764,0.09233,0.06864,0.06305,0.05813,0.07670,0.05719,0.06083,0.02570,1.0455,3.3279,4.1948,14.9764,3.7366,13.0691,1.5133,4.0000,0.42975,1.4668,4.0000,0.42306,1,1,1,1,1,1,1,1
9131,V10,3139,0.00090,0.07292,0.08144,0.05892,0.05802,0.05410,0.07202,0.05320,0.06555,0.02970,1.0099,3.2071,4.1567,14.3122,3.6188,12.6884,1.5708,4.0000,0.44965,1.4552,4.0000,0.42082,1,1,1,1,1,1,1,1
9132,V10,3140,0.00203,0.07633,0.08732,0.06293,0.06238,0.05851,0.07430,0.05648,0.06110,0.03231,1.0698,3.3270,4.3162,14.8853,3.7651,13.1433,1.5710,4.0000,0.44958,1.4830,4.0000,0.42802,1,1,1,1,1,1,1,1
9133,V10,3141,0.00081,0.08335,0.10551,0.07536,0.06986,0.06514,0.08254,0.06433,0.05416,0.02346,1.0037,3.0962,4.3100,15.3300,3.8874,13.6483,1.5663,4.0000,0.44635,1.5333,4.0000,0.43764,1,1,1,1,1,1,1,1
9134,V10,3142,0.00151,0.07332,0.09375,0.06820,0.06236,0.06156,0.07182,0.06006,0.06276,0.02437,1.0291,3.1795,4.1342,14.4008,3.7647,13.3184,1.5444,4.0000,0.44090,1.4845,4.0000,0.42590,1,1,1,1,1,1,1,1
9135,V10,3143,0.00132,0.08173,0.09155,0.05953,0.05693,0.05294,0.08040,0.05162,0.06883,0.02671,1.0436,3.2443,4.2513,15.0331,3.6957,12.5337,1.5292,4.0000,0.43018,1.4909,4.0000,0.43150,1,1,1,1,1,1,1,1
9136,V10,3144,0.00124,0.07654,0.08641,0.06138,0.05955,0.05839,0.07530,0.05715,0.05259,0.01746,1.0093,3.1287,4.3752,14.8000,3.7159,13.1169,1.6509,4.0000,0.47272,1.4854,4.0000,0.42780,1,1,1,1,1,1,1,1
9137,V10,3145,0.00106,0.07430,0.07892,0.05526,0.05371,0.05007,0.07324,0.04901,0.06590,0.01888,1.0080,3.0995,4.1037,14.6703,3.5689,12.2915,1.5114,4.0000,0.43274,1.4571,4.0000,0.42436,1,1,1,1,1,1,1,1
9138,V10,3146,0.00122,0.07835,0.08547,0.06006,0.05505,0.05379,0.07713,0.05257,0.06525,0.02177,1.0342,3.2198,4.2165,15.1217,3.6642,12.7094,1.5180,4.0000,0.43231,1.4762,4.0000,0.42731,1,1,1,1,1,1,1,1
9139,V10,3147,0.00161,0.07605,0.09554,0.06514,0.06187,0.05957,0.07444,0.05796,0.06407,0.02053,1.0600,3.2772,4.3865,14.6494,3.8581,13.2316,1.6859,4.0000,0.48372,1.5221,4.0000,0.43825,1,1,1,1,1,1,1,1
9140,V10,3148,0.00120,0.07524,0.07707,0.05495,0.05190,0.05088,0.07404,0.04968,0.07149,0.02409,1.0591,3.4102,4.3774,14.6360,3.6268,12.3622,1.6360,4.0000,0.46649,1.4729,4.0000,0.42755,1,1,1,1,1,1,1,1
9141,V10,3149,0.00108,0.06732,0.07831,0.05463,0.05495,0.05162,0.06624,0.05054,0.06860,0.03046,1.0042,3.1196,4.0109,13.9231,3.5821,12.4332,1.4970,4.0000,0.42558,1.4537,4.0000,0.41939,1,1,1,1,1,1,1,1
9142,V10,3150,0.00140,0.06346,0.09308,0.06618,0.05931,0.05888,0.06205,0.05747,0.06421,0.02920,1.0587,3.2905,3.8731,13.5182,3.5754,13.2596,1.4246,4.0000,0.40682,1.3639,4.0000,0.39502,1,1,1,1,1,1,1,1
9143,V10,3151,0.00136,0.07322,0.08382,0.05607,0.05219,0.05033,0.07186,0.04897,0.06899,0.02858,1.0204,3.2010,4.0614,14.3653,3.6217,12.3089,1.4947,4.0000,0.42704,1.4710,4.0000,0.42501,1,1,1,1,1,1,1,1
9144,V10,3152,0.00144,0.07526,0.08669,0.06083,0.06049,0.05473,0.07381,0.05328,0.05284,0.02714,1.0479,3.3028,4.2115,14.3856,3.5913,12.7845,1.5650,4.0000,0.44572,1.4180,4.0000,0.41144,1,1,1,1,1,1,1,1
9145,V10,3153,0.00246,0.07326,0.08447,0.06012,0.05813,0.05343,0.07080,0.05096,0.06333,0.02582,1.0479,3.3251,4.3125,14.3949,3.6428,12.5849,1.6499,4.0000,0.47345,1.4635,4.0000,0.42291,1,1,1,1,1,1,1,1
9146,V10,3154,0.00167,0.07725,0.09090,0.06618,0.06199,0.05591,0.07558,0.05424,0.06958,0.02330,1.0140,3.1266,4.1878,14.9728,3.6660,12.8843,1.5106,4.0000,0.42796,1.4573,4.0000,0.41880,1,1,1,1,1,1,1,1
9147,V10,3155,0.00142,0.07469,0.07963,0.05294,0.05178,0.04940,0.07326,0.04797,0.05402,0.03015,1.0467,3.3549,4.0850,14.5905,3.5803,12.2297,1.4721,4.0000,0.41785,1.4567,4.0000,0.42332,1,1,1,1,1,1,1,1
9148,V10,3156,0.00167,0.07756,0.08893,0.06606,0.06472,0.06203,0.07589,0.06036,0.06311,0.02964,1.1148,3.5562,4.4980,14.6590,3.8268,13.4876,1.7049,4.0000,0.48503,1.4773,4.0000,0.42411,1,1,1,1,1,1,1,1
9149,V10,3157,0.00136,0.07296,0.08942,0.06142,0.05762,0.05615,0.07159,0.05479,0.06826,0.02325,0.9961,3.1369,4.2153,14.3986,3.6842,12.9234,1.6259,4.0000,0.46519,1.4714,4.0000,0.42657,1,1,1,1,1,1,1,1
9150,V10,3158,0.00159,0.08105,0.08378,0.05941,0.05721,0.05290,0.07947,0.05131,0.06897,0.02256,1.0659,3.4910,4.3473,15.1821,3.6410,12.6109,1.5601,4.0000,0.44161,1.4568,4.0000,0.41935,1,1,1,1,1,1,1,1
9151,V10,3159,0.00167,0.08604,0.08736,0.06431,0.06140,0.05756,0.08437,0.05589,0.06460,0.01957,1.0403,3.2001,4.3043,15.6813,3.6615,13.0057,1.5297,4.0000,0.43494,1.4436,4.0000,0.41616,1,1,1,1,1,1,1,1
9152,V10,3160,0.00165,0.05990,0.08537,0.06095,0.05741,0.05469,0.05825,0.05304,0.06995,0.02802,1.0344,3.2807,3.8727,13.2544,3.6273,12.7931,1.4665,4.0000,0.42057,1.4274,4.0000,0.41046,1,1,1,1,1,1,1,1
9153,V10,3161,0.00083,0.08824,0.08785,0.06376,0.06002,0.05758,0.08740,0.05674,0.06573,0.02277,1.0439,3.3030,4.5004,15.8847,3.7186,13.0743,1.6296,4.0000,0.46651,1.4458,4.0000,0.41311,1,1,1,1,1,1,1,1
9154,V10,3162,0.00171,0.08276,0.09062,0.06787,0.06399,0.06283,0.08105,0.06112,0.06197,0.03249,1.0812,3.4548,4.3439,15.3703,3.7946,13.5680,1.5459,4.0000,0.44088,1.4747,4.0000,0.42373,1,1,1,1,1,1,1,1
9155,V10,3163,0.00128,0.06879,0.09336,0.06191,0.05798,0.05345,0.06750,0.05216,0.06761,0.02702,1.0474,3.2973,4.2626,14.0547,3.6402,12.6759,1.6333,4.0000,0.46710,1.4492,4.0000,0.41791,1,1,1,1,1,1,1,1
9156,V10,3164,0.00087,0.08746,0.09332,0.06488,0.05843,0.05629,0.08659,0.05542,0.07515,0.01801,1.0340,3.2013,4.3115,15.9379,3.6688,12.8418,1.4885,4.0000,0.42092,1.4714,4.0000,0.42478,1,1,1,1,1,1,1,1
9157,V10,3165,0.00144,0.07255,0.08557,0.06016,0.05768,0.05473,0.07111,0.05328,0.06720,0.02667,1.0030,3.0411,4.1052,14.2615,3.6302,12.7065,1.5631,4.0000,0.44641,1.4472,4.0000,0.41854,1,1,1,1,1,1,1,1
9158,V10,3166,0.00185,0.07719,0.08105,0.05916,0.05676,0.05410,0.07534,0.05225,0.06281,0.03235,1.0280,3.1382,4.1456,15.0478,3.5943,12.6796,1.4711,4.0000,0.41528,1.4322,4.0000,0.41380,1,1,1,1,1,1,1,1
9159,V10,3167,0.00138,0.08101,0.08262,0.05432,0.05361,0.05111,0.07963,0.04972,0.06317,0.03188,1.0463,3.3161,4.2475,15.1097,3.5465,12.4035,1.5398,4.0000,0.43357,1.4152,4.0000,0.40889,1,1,1,1,1,1,1,1
9160,V10,3168,0.00114,0.07674,0.09332,0.06215,0.05983,0.05518,0.07560,0.05404,0.05267,0.02171,1.0140,3.1298,4.2849,14.9066,3.6988,12.7408,1.5981,4.0000,0.45730,1.4944,4.0000,0.43207,1,1,1,1,1,1,1,1
9161,V10,3169,0.00090,0.08297,0.08655,0.06215,0.05597,0.05424,0.08207,0.05334,0.06553,0.02142,1.0507,3.3540,4.3582,15.1323,3.6991,12.6893,1.6095,4.0000,0.45664,1.4789,4.0000,0.42824,1,1,1,1,1,1,1,1
